Release_Date,Title,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Languages
25-12-2018,If I Stay,42.463,3783,7.4,en,Drama,English
25-12-2018,War of the Arrows,42.461,189,7.2,ko,Drama,Korean
25-12-2018,War of the Arrows,42.461,189,7.2,ko,Action,Korean
25-12-2018,War of the Arrows,42.461,189,7.2,ko,History,Korean
25-12-2018,War of the Arrows,42.461,189,7.2,ko,Thriller,Korean
25-12-2018,Garfield: A Tail of Two Kitties,42.455,1717,5.5,en,Comedy,English
25-12-2018,Garfield: A Tail of Two Kitties,42.455,1717,5.5,en,Family,English
25-12-2018,Garfield: A Tail of Two Kitties,42.455,1717,5.5,en,Adventure,English
25-12-2018,Garfield: A Tail of Two Kitties,42.455,1717,5.5,en,Animation,English
25-12-2018,Ghostbusters II,42.394,3381,6.5,en,Comedy,English
25-12-2018,Ghostbusters II,42.394,3381,6.5,en,Fantasy,English
23-12-2018,Chicken Little,42.37,3206,5.9,en,Animation,English
23-12-2018,Chicken Little,42.37,3206,5.9,en,Family,English
23-12-2018,Chicken Little,42.37,3206,5.9,en,Comedy,English
21-12-2018,Die Hard 2,42.37,4560,6.9,en,Action,English
21-12-2018,Die Hard 2,42.37,4560,6.9,en,Thriller,English
21-12-2018,Dunkirk,42.357,13836,7.5,en,War,English
21-12-2018,Dunkirk,42.357,13836,7.5,en,Action,English
21-12-2018,Dunkirk,42.357,13836,7.5,en,Drama,English
21-12-2018,Raiders of the Lost Ark,42.353,9903,7.9,en,Adventure,English
21-12-2018,Raiders of the Lost Ark,42.353,9903,7.9,en,Action,English
21-12-2018,Deepwater Horizon,42.344,3709,6.8,en,Drama,English
21-12-2018,Deepwater Horizon,42.344,3709,6.8,en,Action,English
21-12-2018,Steven Universe: The Movie,42.313,643,8.4,en,Animation,English
21-12-2018,Steven Universe: The Movie,42.313,643,8.4,en,Family,English
21-12-2018,Steven Universe: The Movie,42.313,643,8.4,en,Fantasy,English
21-12-2018,Steven Universe: The Movie,42.313,643,8.4,en,Music,English
21-12-2018,Steven Universe: The Movie,42.313,643,8.4,en,TV Movie,English
21-12-2018,Steven Universe: The Movie,42.313,643,8.4,en,Science Fiction,English
20-12-2018,The Blair Witch Project,42.313,3647,6.3,en,Horror,English
20-12-2018,The Blair Witch Project,42.313,3647,6.3,en,Mystery,English
20-12-2018,Hostel,42.275,2848,5.9,en,Horror,English
19-12-2018,Where the Wild Things Are,42.267,1489,6.5,en,Family,English
19-12-2018,Where the Wild Things Are,42.267,1489,6.5,en,Fantasy,English
19-12-2018,Where the Wild Things Are,42.267,1489,6.5,en,Science Fiction,English
19-12-2018,Where the Wild Things Are,42.267,1489,6.5,en,Drama,English
19-12-2018,Inferno,42.261,5420,6,en,Mystery,English
19-12-2018,Inferno,42.261,5420,6,en,Thriller,English
19-12-2018,Inferno,42.261,5420,6,en,Drama,English
19-12-2018,Inferno,42.261,5420,6,en,Action,English
15-12-2018,Paranormal Activity: The Marked Ones,42.238,1161,5.4,en,Horror,English
15-12-2018,Paranormal Activity: The Marked Ones,42.238,1161,5.4,en,Thriller,English
14-12-2018,Dawn of the Dead,42.226,3059,7,en,Action,English
14-12-2018,Dawn of the Dead,42.226,3059,7,en,Horror,English
14-12-2018,Promare,42.222,172,7.1,ja,Animation,Japanese
14-12-2018,Promare,42.222,172,7.1,ja,Action,Japanese
14-12-2018,Promare,42.222,172,7.1,ja,Science Fiction,Japanese
14-12-2018,Naruto: The Lost Story - Mission: Protect the Waterfall Village!,42.167,57,6.8,ja,Animation,Japanese
14-12-2018,Naruto: The Lost Story - Mission: Protect the Waterfall Village!,42.167,57,6.8,ja,Action,Japanese
14-12-2018,Naruto: The Lost Story - Mission: Protect the Waterfall Village!,42.167,57,6.8,ja,Adventure,Japanese
14-12-2018,The Boss Baby,42.14,6128,6.5,en,Animation,English
14-12-2018,The Boss Baby,42.14,6128,6.5,en,Comedy,English
14-12-2018,The Boss Baby,42.14,6128,6.5,en,Family,English
14-12-2018,Dolittle,42.11,2896,6.7,en,Family,English
14-12-2018,Dolittle,42.11,2896,6.7,en,Fantasy,English
14-12-2018,Dolittle,42.11,2896,6.7,en,Adventure,English
14-12-2018,The Case for Christ,42.108,205,6.8,en,Drama,English
13-12-2018,Mr. Popper's Penguins,42.096,2387,5.9,en,Comedy,English
13-12-2018,Mr. Popper's Penguins,42.096,2387,5.9,en,Family,English
13-12-2018,3-D Sex and Zen: Extreme Ecstasy,42.084,62,4.7,cn,Drama,Other
13-12-2018,3-D Sex and Zen: Extreme Ecstasy,42.084,62,4.7,cn,Adventure,Other
13-12-2018,3-D Sex and Zen: Extreme Ecstasy,42.084,62,4.7,cn,Romance,Other
13-12-2018,On Your Wedding Day,42.066,123,7.6,ko,Romance,Korean
13-12-2018,3:10 to Yuma,42.056,2772,7.2,en,Western,English
12-12-2018,Castle Freak,42.042,36,5,en,Horror,English
11-12-2018,Home,42.033,3312,6.8,en,Fantasy,English
11-12-2018,Home,42.033,3312,6.8,en,Comedy,English
11-12-2018,Home,42.033,3312,6.8,en,Animation,English
11-12-2018,Home,42.033,3312,6.8,en,Science Fiction,English
11-12-2018,Home,42.033,3312,6.8,en,Family,English
11-12-2018,Woodlawn,42.022,145,7,en,Drama,English
07-12-2018,Star Wars: Episode III - Revenge of the Sith,41.997,11189,7.4,en,Science Fiction,English
07-12-2018,Star Wars: Episode III - Revenge of the Sith,41.997,11189,7.4,en,Adventure,English
07-12-2018,Star Wars: Episode III - Revenge of the Sith,41.997,11189,7.4,en,Action,English
07-12-2018,Zodiac,41.95,8177,7.5,en,Crime,English
07-12-2018,Zodiac,41.95,8177,7.5,en,Drama,English
07-12-2018,Zodiac,41.95,8177,7.5,en,Mystery,English
07-12-2018,Zodiac,41.95,8177,7.5,en,Thriller,English
06-12-2018,Halo: Nightfall,41.925,105,7,en,Science Fiction,English
06-12-2018,Night of the Living Dead,41.911,651,6.8,en,Horror,English
06-12-2018,Three Steps Over Heaven,41.902,592,5.7,it,Drama,Italian
06-12-2018,Three Steps Over Heaven,41.902,592,5.7,it,Romance,Italian
06-12-2018,Thir13en Ghosts,41.897,1579,6.2,en,Horror,English
06-12-2018,Thir13en Ghosts,41.897,1579,6.2,en,Thriller,English
30-11-2018,Diary of a Wimpy Kid,41.881,1224,6.2,en,Comedy,English
30-11-2018,Diary of a Wimpy Kid,41.881,1224,6.2,en,Family,English
30-11-2018,Saint Seiya: Warriors of the Final Holy Battle,41.873,148,7.3,ja,Action,Japanese
30-11-2018,Saint Seiya: Warriors of the Final Holy Battle,41.873,148,7.3,ja,Animation,Japanese
30-11-2018,Saint Seiya: Warriors of the Final Holy Battle,41.873,148,7.3,ja,Fantasy,Japanese
30-11-2018,One Piece 3D: Straw Hat Chase,41.873,103,6.7,ja,Animation,Japanese
30-11-2018,Overboard,41.861,1129,6.6,en,Romance,English
30-11-2018,Overboard,41.861,1129,6.6,en,Comedy,English
29-11-2018,Beethoven's Big Break,41.86,117,5.2,en,Comedy,English
29-11-2018,Beethoven's Big Break,41.86,117,5.2,en,Family,English
29-11-2018,Van Helsing,41.803,4734,6.3,en,Horror,English
29-11-2018,Van Helsing,41.803,4734,6.3,en,Adventure,English
29-11-2018,Van Helsing,41.803,4734,6.3,en,Action,English
28-11-2018,I Am Number Four,41.802,3958,6.2,en,Action,English
28-11-2018,I Am Number Four,41.802,3958,6.2,en,Thriller,English
28-11-2018,I Am Number Four,41.802,3958,6.2,en,Science Fiction,English
28-11-2018,I Am Number Four,41.802,3958,6.2,en,Adventure,English
27-11-2018,Rocky Balboa,41.747,2687,6.8,en,Drama,English
27-11-2018,Rocky Balboa,41.747,2687,6.8,en,Action,English
25-11-2018,The Princess Diaries,41.737,4058,6.9,en,Comedy,English
25-11-2018,The Princess Diaries,41.737,4058,6.9,en,Family,English
25-11-2018,The Princess Diaries,41.737,4058,6.9,en,Romance,English
25-11-2018,Death Note,41.732,500,6.9,ja,Fantasy,Japanese
25-11-2018,Death Note,41.732,500,6.9,ja,Mystery,Japanese
25-11-2018,Death Note,41.732,500,6.9,ja,Thriller,Japanese
24-11-2018,Tinker Bell and the Lost Treasure,41.709,772,6.7,en,Animation,English
24-11-2018,Tinker Bell and the Lost Treasure,41.709,772,6.7,en,Family,English
24-11-2018,Tinker Bell and the Lost Treasure,41.709,772,6.7,en,Adventure,English
24-11-2018,Tinker Bell and the Lost Treasure,41.709,772,6.7,en,Fantasy,English
23-11-2018,Space Jam,41.684,4985,6.9,en,Family,English
23-11-2018,Space Jam,41.684,4985,6.9,en,Animation,English
23-11-2018,Space Jam,41.684,4985,6.9,en,Comedy,English
23-11-2018,Space Jam,41.684,4985,6.9,en,Science Fiction,English
23-11-2018,League of Gods,41.659,94,5.5,zh,Action,Chinese
23-11-2018,League of Gods,41.659,94,5.5,zh,Fantasy,Chinese
22-11-2018,Homunculus,41.612,64,5.9,ja,Drama,Japanese
22-11-2018,Homunculus,41.612,64,5.9,ja,Thriller,Japanese
22-11-2018,Beasts Clawing at Straws,41.612,131,7.2,ko,Mystery,Korean
22-11-2018,Beasts Clawing at Straws,41.612,131,7.2,ko,Thriller,Korean
22-11-2018,Beasts Clawing at Straws,41.612,131,7.2,ko,Crime,Korean
22-11-2018,Beasts Clawing at Straws,41.612,131,7.2,ko,Comedy,Korean
22-11-2018,Beasts Clawing at Straws,41.612,131,7.2,ko,Drama,Korean
21-11-2018,Watchmen,41.569,7446,7.3,en,Action,English
21-11-2018,Watchmen,41.569,7446,7.3,en,Mystery,English
21-11-2018,Watchmen,41.569,7446,7.3,en,Science Fiction,English
21-11-2018,Into the Storm,41.563,1698,6,en,Action,English
21-11-2018,Into the Storm,41.563,1698,6,en,Thriller,English
21-11-2018,Smurfs: The Lost Village,41.555,1176,6.3,en,Family,English
21-11-2018,Smurfs: The Lost Village,41.555,1176,6.3,en,Adventure,English
21-11-2018,Smurfs: The Lost Village,41.555,1176,6.3,en,Animation,English
21-11-2018,Smurfs: The Lost Village,41.555,1176,6.3,en,Comedy,English
20-11-2018,My Best Friend's Girl,41.53,589,5.7,en,Romance,English
20-11-2018,My Best Friend's Girl,41.53,589,5.7,en,Comedy,English
16-11-2018,The Prince of Egypt,41.526,3106,7.2,en,Adventure,English
16-11-2018,The Prince of Egypt,41.526,3106,7.2,en,Animation,English
16-11-2018,The Prince of Egypt,41.526,3106,7.2,en,Drama,English
16-11-2018,The Prince of Egypt,41.526,3106,7.2,en,Family,English
16-11-2018,The Goonies,41.505,4604,7.5,en,Adventure,English
16-11-2018,The Goonies,41.505,4604,7.5,en,Comedy,English
16-11-2018,The Goonies,41.505,4604,7.5,en,Family,English
16-11-2018,Date Night,41.478,2352,6.1,en,Comedy,English
16-11-2018,Date Night,41.478,2352,6.1,en,Action,English
16-11-2018,Date Night,41.478,2352,6.1,en,Adventure,English
16-11-2018,The Fifth Element,41.467,8809,7.5,en,Adventure,English
16-11-2018,The Fifth Element,41.467,8809,7.5,en,Fantasy,English
16-11-2018,The Fifth Element,41.467,8809,7.5,en,Action,English
16-11-2018,The Fifth Element,41.467,8809,7.5,en,Thriller,English
16-11-2018,The Fifth Element,41.467,8809,7.5,en,Science Fiction,English
16-11-2018,Braven,41.42,800,6.2,en,Drama,English
16-11-2018,Braven,41.42,800,6.2,en,Action,English
16-11-2018,Braven,41.42,800,6.2,en,Thriller,English
16-11-2018,Vacation,41.345,3045,6.3,en,Comedy,English
15-11-2018,Lucas,41.337,17,5.9,es,Drama,Spanish
15-11-2018,Jason Goes to Hell: The Final Friday,41.336,690,4.5,en,Horror,English
14-11-2018,The Girl Who Killed Her Parents,41.317,171,6.5,pt,Crime,Portuguese
14-11-2018,The Girl Who Killed Her Parents,41.317,171,6.5,pt,Drama,Portuguese
14-11-2018,The Girl Who Killed Her Parents,41.317,171,6.5,pt,Thriller,Portuguese
14-11-2018,Armageddon,41.315,6449,6.8,en,Action,English
14-11-2018,Armageddon,41.315,6449,6.8,en,Thriller,English
14-11-2018,Armageddon,41.315,6449,6.8,en,Science Fiction,English
14-11-2018,Armageddon,41.315,6449,6.8,en,Adventure,English
13-11-2018,The Autopsy of Jane Doe,41.313,3239,6.7,en,Horror,English
13-11-2018,The Autopsy of Jane Doe,41.313,3239,6.7,en,Mystery,English
09-11-2018,The Huntsman: Winter's War,41.31,4151,6.3,en,Action,English
09-11-2018,The Huntsman: Winter's War,41.31,4151,6.3,en,Adventure,English
09-11-2018,The Huntsman: Winter's War,41.31,4151,6.3,en,Drama,English
09-11-2018,The Foreigner,41.302,1904,6.8,en,Action,English
09-11-2018,The Foreigner,41.302,1904,6.8,en,Thriller,English
08-11-2018,The Hidden Face,41.288,773,7.3,es,Thriller,Spanish
08-11-2018,The Hidden Face,41.288,773,7.3,es,Mystery,Spanish
08-11-2018,The Tit and the Moon,41.273,53,6.3,es,Drama,Spanish
08-11-2018,The Tit and the Moon,41.273,53,6.3,es,Comedy,Spanish
07-11-2018,Beyond the Boundary: I'll Be Here – Past,41.259,44,6.9,ja,Animation,Japanese
07-11-2018,Beyond the Boundary: I'll Be Here – Past,41.259,44,6.9,ja,Fantasy,Japanese
07-11-2018,Beyond the Boundary: I'll Be Here – Past,41.259,44,6.9,ja,Action,Japanese
07-11-2018,Beyond the Boundary: I'll Be Here – Past,41.259,44,6.9,ja,Drama,Japanese
07-11-2018,Beyond the Boundary: I'll Be Here – Past,41.259,44,6.9,ja,Comedy,Japanese
06-11-2018,The Wolf and the Lion,41.25,74,7.2,en,Adventure,English
06-11-2018,The Wolf and the Lion,41.25,74,7.2,en,Family,English
06-11-2018,Zathura: A Space Adventure,41.23,2610,6.4,en,Family,English
06-11-2018,Zathura: A Space Adventure,41.23,2610,6.4,en,Fantasy,English
06-11-2018,Zathura: A Space Adventure,41.23,2610,6.4,en,Science Fiction,English
06-11-2018,Zathura: A Space Adventure,41.23,2610,6.4,en,Adventure,English
06-11-2018,Zathura: A Space Adventure,41.23,2610,6.4,en,Comedy,English
03-11-2018,Flashback,41.223,61,6,fr,Comedy,French
02-11-2018,American Pie Presents: Band Camp,41.218,1716,5.5,en,Comedy,English
01-11-2018,The Drop,41.18,1763,6.7,en,Drama,English
01-11-2018,The Drop,41.18,1763,6.7,en,Crime,English
01-11-2018,Shot Caller,41.163,1631,6.9,en,Crime,English
01-11-2018,Shot Caller,41.163,1631,6.9,en,Drama,English
01-11-2018,Shot Caller,41.163,1631,6.9,en,Thriller,English
31-10-2018,Emperor,41.136,192,6.1,en,Drama,English
31-10-2018,Emperor,41.136,192,6.1,en,History,English
31-10-2018,Emperor,41.136,192,6.1,en,War,English
31-10-2018,Playhouse,41.114,21,5.5,en,Horror,English
31-10-2018,Playhouse,41.114,21,5.5,en,Thriller,English
30-10-2018,Mr. & Mrs. Smith,41.11,8430,6.7,en,Action,English
30-10-2018,Mr. & Mrs. Smith,41.11,8430,6.7,en,Comedy,English
30-10-2018,Mr. & Mrs. Smith,41.11,8430,6.7,en,Drama,English
30-10-2018,Mr. & Mrs. Smith,41.11,8430,6.7,en,Thriller,English
30-10-2018,"Sex, Shame & Tears",41.089,80,6.7,es,Comedy,Spanish
30-10-2018,"Sex, Shame & Tears",41.089,80,6.7,es,Drama,Spanish
30-10-2018,"Sex, Shame & Tears",41.089,80,6.7,es,Romance,Spanish
26-10-2018,Lilo & Stitch 2: Stitch Has a Glitch,41.085,1128,6.6,en,Animation,English
26-10-2018,Lilo & Stitch 2: Stitch Has a Glitch,41.085,1128,6.6,en,Family,English
26-10-2018,Lilo & Stitch 2: Stitch Has a Glitch,41.085,1128,6.6,en,Comedy,English
26-10-2018,Lilo & Stitch 2: Stitch Has a Glitch,41.085,1128,6.6,en,Science Fiction,English
26-10-2018,Alpha,41.068,2113,6.4,en,Adventure,English
26-10-2018,Alpha,41.068,2113,6.4,en,Drama,English
26-10-2018,Get the Gringo,41.059,1282,6.5,en,Action,English
26-10-2018,Get the Gringo,41.059,1282,6.5,en,Thriller,English
26-10-2018,Get the Gringo,41.059,1282,6.5,en,Crime,English
26-10-2018,Get the Gringo,41.059,1282,6.5,en,Drama,English
26-10-2018,Freddy's Dead: The Final Nightmare,41.054,958,5.3,en,Horror,English
26-10-2018,Freddy's Dead: The Final Nightmare,41.054,958,5.3,en,Thriller,English
25-10-2018,Adore,41.053,799,6.1,en,Drama,English
25-10-2018,Green Book,41.044,8792,8.2,en,Drama,English
25-10-2018,Green Book,41.044,8792,8.2,en,Comedy,English
25-10-2018,Men in Black II,41.014,8237,6.3,en,Action,English
25-10-2018,Men in Black II,41.014,8237,6.3,en,Adventure,English
25-10-2018,Men in Black II,41.014,8237,6.3,en,Comedy,English
25-10-2018,Men in Black II,41.014,8237,6.3,en,Science Fiction,English
25-10-2018,Mary Poppins,40.992,3894,7.6,en,Comedy,English
25-10-2018,Mary Poppins,40.992,3894,7.6,en,Family,English
25-10-2018,Mary Poppins,40.992,3894,7.6,en,Fantasy,English
24-10-2018,Young Mother 5,40.979,3,6,ko,Drama,Korean
24-10-2018,Young Mother 5,40.979,3,6,ko,Romance,Korean
24-10-2018,Maggie Simpson in The Force Awakens from Its Nap,40.978,123,7,en,Family,English
24-10-2018,Maggie Simpson in The Force Awakens from Its Nap,40.978,123,7,en,Animation,English
24-10-2018,Maggie Simpson in The Force Awakens from Its Nap,40.978,123,7,en,Comedy,English
24-10-2018,Maggie Simpson in The Force Awakens from Its Nap,40.978,123,7,en,Science Fiction,English
23-10-2018,Kill Bill: Vol. 1,40.954,14358,8,en,Action,English
23-10-2018,Kill Bill: Vol. 1,40.954,14358,8,en,Crime,English
19-10-2018,Fate/stay night: Heaven's Feel I. Presage Flower,40.952,143,7.5,ja,Action,Japanese
19-10-2018,Fate/stay night: Heaven's Feel I. Presage Flower,40.952,143,7.5,ja,Animation,Japanese
19-10-2018,Fate/stay night: Heaven's Feel I. Presage Flower,40.952,143,7.5,ja,Drama,Japanese
19-10-2018,Fate/stay night: Heaven's Feel I. Presage Flower,40.952,143,7.5,ja,Fantasy,Japanese
19-10-2018,Fate/stay night: Heaven's Feel I. Presage Flower,40.952,143,7.5,ja,Romance,Japanese
19-10-2018,Xtreme,40.937,189,6.6,es,Action,Spanish
19-10-2018,Xtreme,40.937,189,6.6,es,Adventure,Spanish
19-10-2018,Xtreme,40.937,189,6.6,es,Crime,Spanish
19-10-2018,His House,40.931,749,6.5,en,Drama,English
19-10-2018,His House,40.931,749,6.5,en,Horror,English
19-10-2018,His House,40.931,749,6.5,en,Thriller,English
19-10-2018,Innocent Witness,40.919,44,7.8,ko,Drama,Korean
19-10-2018,G.I. Joe: Retaliation,40.91,4798,5.6,en,Science Fiction,English
19-10-2018,G.I. Joe: Retaliation,40.91,4798,5.6,en,Adventure,English
19-10-2018,G.I. Joe: Retaliation,40.91,4798,5.6,en,Action,English
19-10-2018,G.I. Joe: Retaliation,40.91,4798,5.6,en,Thriller,English
18-10-2018,Open 24 Hours,40.88,82,5.4,en,Horror,English
18-10-2018,Open 24 Hours,40.88,82,5.4,en,Thriller,English
14-10-2018,Pocahontas II: Journey to a New World,40.854,1132,5.5,en,Family,English
14-10-2018,Pocahontas II: Journey to a New World,40.854,1132,5.5,en,Adventure,English
14-10-2018,Pocahontas II: Journey to a New World,40.854,1132,5.5,en,Animation,English
14-10-2018,Pocahontas II: Journey to a New World,40.854,1132,5.5,en,Romance,English
13-10-2018,S.W.A.T.: Under Siege,40.853,258,5.8,en,Action,English
13-10-2018,S.W.A.T.: Under Siege,40.853,258,5.8,en,Crime,English
13-10-2018,S.W.A.T.: Under Siege,40.853,258,5.8,en,Thriller,English
13-10-2018,Grease,40.84,5986,7.4,en,Romance,English
13-10-2018,Grease,40.84,5986,7.4,en,Comedy,English
13-10-2018,It Boy,40.835,987,6.3,fr,Comedy,French
12-10-2018,Jesus,40.804,149,8.4,en,Drama,English
12-10-2018,Jesus,40.804,149,8.4,en,History,English
12-10-2018,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,40.778,3,7.2,ja,Animation,Japanese
12-10-2018,10 Things I Hate About You,40.775,6326,7.6,en,Comedy,English
12-10-2018,10 Things I Hate About You,40.775,6326,7.6,en,Romance,English
12-10-2018,10 Things I Hate About You,40.775,6326,7.6,en,Drama,English
11-10-2018,Transporter 3,40.748,2688,6.1,en,Action,English
11-10-2018,Transporter 3,40.748,2688,6.1,en,Adventure,English
11-10-2018,Transporter 3,40.748,2688,6.1,en,Thriller,English
11-10-2018,Transporter 3,40.748,2688,6.1,en,Crime,English
11-10-2018,Carnaval,40.744,53,5.2,pt,Comedy,Portuguese
11-10-2018,Stuart Little 2,40.728,1969,5.7,en,Family,English
11-10-2018,Stuart Little 2,40.728,1969,5.7,en,Adventure,English
11-10-2018,Stuart Little 2,40.728,1969,5.7,en,Animation,English
11-10-2018,Stuart Little 2,40.728,1969,5.7,en,Comedy,English
11-10-2018,The Ring,40.723,4954,6.6,en,Horror,English
11-10-2018,The Ring,40.723,4954,6.6,en,Mystery,English
10-10-2018,The Scorpion King 3: Battle for Redemption,40.704,261,4.5,en,Action,English
10-10-2018,The Scorpion King 3: Battle for Redemption,40.704,261,4.5,en,Adventure,English
10-10-2018,The Scorpion King 3: Battle for Redemption,40.704,261,4.5,en,Fantasy,English
10-10-2018,The Scorpion King 3: Battle for Redemption,40.704,261,4.5,en,Drama,English
10-10-2018,Olaf's Frozen Adventure,40.702,1254,6.4,en,Animation,English
10-10-2018,Olaf's Frozen Adventure,40.702,1254,6.4,en,Family,English
10-10-2018,Olaf's Frozen Adventure,40.702,1254,6.4,en,Adventure,English
10-10-2018,Olaf's Frozen Adventure,40.702,1254,6.4,en,Comedy,English
10-10-2018,Olaf's Frozen Adventure,40.702,1254,6.4,en,Fantasy,English
07-10-2018,Jason X,40.701,987,4.8,en,Horror,English
07-10-2018,Jason X,40.701,987,4.8,en,Science Fiction,English
06-10-2018,Ghost Lab,40.682,90,6.5,th,Drama,Other
06-10-2018,Ghost Lab,40.682,90,6.5,th,Horror,Other
06-10-2018,Ghost Lab,40.682,90,6.5,th,Science Fiction,Other
06-10-2018,Ghost Lab,40.682,90,6.5,th,Thriller,Other
06-10-2018,Warm Bodies,40.667,5328,6.4,en,Horror,English
06-10-2018,Warm Bodies,40.667,5328,6.4,en,Comedy,English
06-10-2018,Warm Bodies,40.667,5328,6.4,en,Romance,English
